"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"iccat",-52.5,42.5,1983,1473961,0,13157,0,7764,0,5145,0,248
"iccat",-52.5,42.5,1984,2485721,0,31585,0,23725,0,7656,0,204
"iccat",-52.5,42.5,1985,4565081,1.6,38755,1.2,25306,0.3,12800,0.1,649
"iccat",-52.5,42.5,1986,4221858,59.3,39299,4.5,23095,52.3,10859,2.5,5345
"iccat",-52.5,42.5,1987,2044565,0,12775,0,8776,0,3137,0,862
"iccat",-52.5,42.5,1988,2110984,0,18341,0,12558,0,4166,0,1617
"iccat",-52.5,42.5,1989,2344250,0.2,13480,0.2,9476,0,2543,0,1461
"iccat",-52.5,42.5,1990,1873432,0,21472,0,14325,0,5155,0,1992
"iccat",-52.5,42.5,1991,2514356,0,27483,0,14014,0,6773,0,6696
"iccat",-52.5,42.5,1992,2576825,0.2,21580,0.1,14443,0,4785,0.1,2352
"iccat",-52.5,42.5,1993,1988449,11.4,17423,9.3,11643,0.9,5079,1.2,701
"iccat",-52.5,42.5,1994,1601043,8,12425,5.2,8102,1.3,2801,1.5,1522
"iccat",-52.5,42.5,1995,508430,3.9,5336,2.8,4109,0.7,918,0.4,309
"iccat",-52.5,42.5,1996,606632,4.8,9196,2.2,7317,0.5,1557,2.1,322
"iccat",-52.5,42.5,1997,624447,3.4,3815,1.7,2541,0.7,1193,1,81
"iccat",-52.5,42.5,1998,1031054,12.2,4850,7.9,3672,3.6,1123,0.7,55
"iccat",-52.5,42.5,1999,1570006,54.9,14338,33.6,11424,13.4,2313,7.9,601
"iccat",-52.5,42.5,2000,1209064,0.47,2901,0.23,1674,0.224,1170,0.016,57
"iccat",-52.5,42.5,2001,1317494,15.44546,3718,14.52898,2624,0.91648,1085,0,9
"iccat",-52.5,42.5,2002,505786,6.567,1750,4.658,1285,1.788,454,0.121,11
"iccat",-52.5,42.5,2003,147521,4.57766,413,3.43818,200,0.88048,27,0.259,186
"iccat",-52.5,42.5,2004,386746,6.08778,786,4.77557,631,1.00312,127,0.30909,28
"iccat",-52.5,42.5,2005,664140,8.655,2348,7.077,1111,1.552,1017,0.026,220
"iccat",-52.5,42.5,2006,316752,9.70601,1545,6.56976,1182,0.30202,186,2.83423,177
"iccat",-52.5,42.5,2007,383676,4.06,1055,3.31,593,0.559,262,0.191,200
"iccat",-52.5,42.5,2008,200696,2.162,407,1.087,353,1.075,34,0,20
"iccat",-52.5,42.5,2009,539250,2.62,2389,1.725,2241,0.778,142,0.117,6
"iccat",-52.5,42.5,2010,543155,0.075,2215,0.04,1877,0,312,0.035,26
"iccat",-52.5,42.5,2011,664122,2.768,3624,1.911,3298,0.21,267,0.647,59
"iccat",-52.5,42.5,2012,670242,1.894,1661,1.242,1539,0.534,103,0.118,19
"iccat",-52.5,42.5,2013,349954,0.541,1286,0.035,1098,0.016,186,0.49,2
"iccat",-52.5,42.5,2014,702361,0.534,3936,0.403,3778,0.131,150,0,8
"iccat",-52.5,42.5,2015,378313,0.7451,658,0.50916,639,0.23594,19,0,0
"iccat",-52.5,42.5,2016,436809,6.3852,104,5.87547,79,0.50973,2,0,23
"iccat",-52.5,42.5,2017,512428,1.07297,49,0.95121,46,0.12176,3,0,0
"iccat",-52.5,42.5,2018,540835,5.983112997,740,4.657335997,718,1.325777,0,0,22
"iccat",-52.5,42.5,2019,499497,2.306581,738,0.874552,727,1.432029,11,0,0
"iccat",-52.5,42.5,2020,531614,1.539582051,624,1.367970051,594,0.171612,18,0,12
"iccat",-52.5,42.5,2021,571529,3.904868,259,3.198087,259,0.467562,0,0.239219,0
"iccat",-52.5,42.5,2022,1365166,2.036486,4149,0.362407,3957,0.133197,129,1.540882,63
"iccat",-52.5,42.5,2023,1112873,6.330101,210,4.240129,199,1.060649,7,1.029323,4
"iccat",-52.5,42.5,2024,2565015,26.289814,2595,20.121357,1893,4.941408,638,1.227049,64
"iccat",-47.5,42.5,1965,274160,0,4400,0,1944,0,2274,0,182
"iccat",-47.5,42.5,1966,273735,0,11807,0,3501,0,8282,0,24
"iccat",-47.5,42.5,1967,11919,0,556,0,51,0,491,0,14
"iccat",-47.5,42.5,1968,308024,0,21676,0,9258,0,12120,0,298
"iccat",-47.5,42.5,1969,119195,0,3843,0,1210,0,2629,0,4
"iccat",-47.5,42.5,1970,201583,0,5774,0,1539,0,4128,0,107
"iccat",-47.5,42.5,1971,1034463,0,18543,0,7122,0,11270,0,151
"iccat",-47.5,42.5,1972,387862,0,6033,0,3419,0,2583,0,31
"iccat",-47.5,42.5,1973,552593,0,10935,0,5987,0,4814,0,134
"iccat",-47.5,42.5,1974,736278,0,16961,0,9701,0,7256,0,4
"iccat",-47.5,42.5,1975,631654,0,17037,0,6075,0,10896,0,66
"iccat",-47.5,42.5,1976,865929,0,22180,0,10039,0,12006,0,135
"iccat",-47.5,42.5,1977,135718,0,2546,0,1518,0,1008,0,20
"iccat",-47.5,42.5,1978,342042,2.4,2938,0.2,2098,2.2,785,0,55
"iccat",-47.5,42.5,1979,549717,0,11043,0,4116,0,6793,0,134
"iccat",-47.5,42.5,1980,846130,0,14584,0,9469,0,4362,0,753
"iccat",-47.5,42.5,1981,1401904,0,15904,0,10229,0,5352,0,323
"iccat",-47.5,42.5,1982,449358,0.9,4731,0,3022,0.9,1699,0,10
"iccat",-47.5,42.5,1983,601645,61.7,7071,1,1958,60.5,5000,0.2,113
"iccat",-47.5,42.5,1984,414819,7.3,3888,0,2421,7.2,1415,0.1,52
"iccat",-47.5,42.5,1985,933389,10.4,7568,2.4,5294,7.5,2141,0.5,133
"iccat",-47.5,42.5,1986,883807,0,5511,0,2972,0,2343,0,196
"iccat",-47.5,42.5,1987,359325,0,1966,0,1486,0,231,0,249
"iccat",-47.5,42.5,1988,799485,2.4,3493,0.3,2279,2.1,680,0,534
"iccat",-47.5,42.5,1989,820428,0,3971,0,2838,0,519,0,614
"iccat",-47.5,42.5,1990,719871,0,3975,0,2998,0,491,0,486
"iccat",-47.5,42.5,1991,537015,0,2677,0,1892,0,497,0,288
"iccat",-47.5,42.5,1992,564246,0,3676,0,2024,0,1266,0,386
"iccat",-47.5,42.5,1993,798308,0.2,5846,0.1,3473,0,2157,0.1,216
"iccat",-47.5,42.5,1994,726981,1.2,4364,1,2016,0.2,2278,0,70
"iccat",-47.5,42.5,1995,484860,0,1516,0,635,0,813,0,68
"iccat",-47.5,42.5,1996,621596,0,2016,0,971,0,933,0,112
"iccat",-47.5,42.5,1997,1123028,0.6,11433,0.5,8484,0.1,2698,0,251
"iccat",-47.5,42.5,1998,1420097,2.4,7833,1.4,5400,0.5,2239,0.5,194
"iccat",-47.5,42.5,1999,734758,19.2,4340,19.1,1953,0.1,2382,0,5
"iccat",-47.5,42.5,2000,857290,13.485,4423,9.14,934,3.978,3426,0.367,63
"iccat",-47.5,42.5,2001,1032792,44.27172,4854,32.64944,2218,9.37512,2634,2.24716,2
"iccat",-47.5,42.5,2002,886652,47.747,2934,36.346,1448,11.401,1454,0,32
"iccat",-47.5,42.5,2003,456882,31.50577,1011,28.70445,523,2.66572,488,0.1356,0
"iccat",-47.5,42.5,2004,1228853,13.2901,5762,12.94591,725,0.25019,5020,0.094,17
"iccat",-47.5,42.5,2005,382464,8.179,1260,7.835,252,0.197,999,0.147,9
"iccat",-47.5,42.5,2006,344139,7.16826,1350,7.02162,211,0.04589,1125,0.10075,14
"iccat",-47.5,42.5,2007,181107,0,55,0,42,0,12,0,1
"iccat",-47.5,42.5,2008,205104,0,221,0,100,0,115,0,6
"iccat",-47.5,42.5,2009,218063,0.225,98,0.225,97,0,1,0,0
"iccat",-47.5,42.5,2010,216698,0,338,0,123,0,215,0,0
"iccat",-47.5,42.5,2011,661043,0,1158,0,541,0,599,0,18
"iccat",-47.5,42.5,2012,714500,0.26,1002,0,436,0,562,0.26,4
"iccat",-47.5,42.5,2013,515828,5.457,188,0,20,0,168,5.457,0
"iccat",-47.5,42.5,2014,358144,0.052,114,0.052,13,0,98,0,3
"iccat",-47.5,42.5,2015,463660,0,17,0,16,0,1,0,0
"iccat",-47.5,42.5,2016,145392,0.142,18,0.142,15,0,3,0,0
"iccat",-47.5,42.5,2017,72312,0,1,0,1,0,0,0,0
"iccat",-47.5,42.5,2019,0,2.369702701,0,2.285202704,0,0.084499997,0,0,0
"iccat",-47.5,42.5,2020,121653,0.202274444,32,0.202274444,31,0,0,0,1
"iccat",-47.5,42.5,2021,44400,2.703618991,0,2.652588991,0,0.05103,0,0,0
"iccat",-47.5,42.5,2022,112442,1.763556174,28,1.65427397,27,0.075262204,1,0.03402,0
"iccat",-47.5,42.5,2023,68400,11.0348646258651,0,10.1845486258651,0,0.099786,0,0.75053,0
"iccat",-47.5,42.5,2024,722875,33.995496129,44,28.203592129,44,2.143212,0,3.648692,0
"iccat",-42.5,42.5,1965,94184,0,5064,0,1456,0,3601,0,7
"iccat",-42.5,42.5,1966,220513,0,14002,0,1768,0,12213,0,21
"iccat",-42.5,42.5,1967,60621,0,3813,0,347,0,3407,0,59
"iccat",-42.5,42.5,1968,34422,0,1646,0,849,0,797,0,0
"iccat",-42.5,42.5,1969,115364,0,5038,0,435,0,4603,0,0
"iccat",-42.5,42.5,1970,179315,0,6597,0,598,0,5965,0,34
"iccat",-42.5,42.5,1971,35247,0,629,0,224,0,388,0,17
"iccat",-42.5,42.5,1972,2854,0,22,0,22,0,0,0,0
"iccat",-42.5,42.5,1973,74984,8.1,508,0.2,6,7.2,483,0.7,19
"iccat",-42.5,42.5,1974,468718,105.9,6658,2.2,90,103,6549,0.7,19
"iccat",-42.5,42.5,1975,124067,9.2,3717,0.2,1706,9,2007,0,4
"iccat",-42.5,42.5,1976,2039758,307.6,23088,2.7,239,301,22751,3.9,98
"iccat",-42.5,42.5,1977,346412,39.5,2597,1.9,51,37.5,2543,0.1,3
"iccat",-42.5,42.5,1978,217425,34.4,2564,1.3,153,33.1,2402,0,9
"iccat",-42.5,42.5,1979,15518,0.3,53,0,10,0.1,37,0.2,6
"iccat",-42.5,42.5,1980,22649,0,172,0,111,0,52,0,9
"iccat",-42.5,42.5,1981,313255,77.7,5297,1.5,240,75.8,5047,0.4,10
"iccat",-42.5,42.5,1982,134549,13,1742,0.3,532,12.7,1200,0,10
"iccat",-42.5,42.5,1983,718458,161.1,11095,2.2,248,158.4,10826,0.5,21
"iccat",-42.5,42.5,1984,247211,42.4,2966,0.8,32,41.1,2920,0.5,14
"iccat",-42.5,42.5,1985,953377,19,7221,2.3,4608,16.7,2337,0,276
"iccat",-42.5,42.5,1986,1206161,0,10986,0,7114,0,3278,0,594
"iccat",-42.5,42.5,1987,721046,59.4,7720,0,828,59.4,6524,0,368
"iccat",-42.5,42.5,1988,660113,73.1,7613,2.3,735,70.8,6770,0,108
"iccat",-42.5,42.5,1989,996276,11.6,8339,0.6,3534,10.9,4006,0.1,799
"iccat",-42.5,42.5,1990,2822423,0,23962,0,16977,0,5178,0,1807
"iccat",-42.5,42.5,1991,3864685,0.022,35946,0,21109,0.022,7967,0,6870
"iccat",-42.5,42.5,1992,1839369,0,15332,0,7257,0,4813,0,3262
"iccat",-42.5,42.5,1993,2673659,236.8,22005,5.2,3918,229.3,17700,2.3,387
"iccat",-42.5,42.5,1994,1782469,21.1,10291,1.7,4432,18.7,5244,0.7,615
"iccat",-42.5,42.5,1995,318427,21.922,1240,0.491,467,21.431,356,0,417
"iccat",-42.5,42.5,1996,78536,0.6,386,0.6,176,0,116,0,94
"iccat",-42.5,42.5,1997,149706,0,597,0,510,0,80,0,7
"iccat",-42.5,42.5,1998,112481,42.969,197,0.784,182,35.839,10,6.346,5
"iccat",-42.5,42.5,1999,965374,35.73,7550,0.89,5949,33.667,1526,1.173,75
"iccat",-42.5,42.5,2000,270070,0,573,0,514,0,36,0,23
"iccat",-42.5,42.5,2001,699096,97.245,860,4.878,658,90.862,178,1.505,24
"iccat",-42.5,42.5,2002,273944,2.221,765,0.053,686,2.049,65,0.119,14
"iccat",-42.5,42.5,2003,57425,2.359,127,0.347,33,2.012,94,0,0
"iccat",-42.5,42.5,2004,459084,0,1375,0,384,0,963,0,28
"iccat",-42.5,42.5,2005,216784,4.244,1068,0.376,405,3.249,575,0.619,88
"iccat",-42.5,42.5,2006,140169,0,588,0,317,0,248,0,23
"iccat",-42.5,42.5,2007,70709,8.602,83,2.452,9,5.796,73,0.354,1
"iccat",-42.5,42.5,2008,156805,1.818,995,0.208,7,0,988,1.61,0
"iccat",-42.5,42.5,2009,40020,0,245,0,5,0,240,0,0
"iccat",-42.5,42.5,2010,4109,2.099,28,0.79,0,0.04,28,1.269,0
"iccat",-42.5,42.5,2012,0,1.133,0,0.048,0,0.44,0,0.645,0
"iccat",-42.5,42.5,2013,0,0.005,0,0.005,0,0,0,0,0
"iccat",-42.5,42.5,2017,0,0.02038,0,0,0,0.02038,0,0,0
"iccat",-42.5,42.5,2019,0,0.192343162,0,0.192343162,0,0,0,0,0
"iccat",-42.5,42.5,2020,0,0.192748546,0,0.192748546,0,0,0,0,0
"iccat",-42.5,42.5,2021,0,0.144999996,0,0.144999996,0,0,0,0,0
"iccat",-42.5,42.5,2022,0,0.636851395,0,0.636851395,0,0,0,0,0
"iccat",-42.5,42.5,2023,3000,0.77321138,0,0.68345138,0,0,0,0.08976,0
"iccat",-42.5,42.5,2024,257396,2.345824813,0,2.260824813,0,0,0,0.085,0
"iccat",-37.5,42.5,1965,62702,0,2475,0,1485,0,972,0,18
"iccat",-37.5,42.5,1966,93709,0,4797,0,943,0,3844,0,10
"iccat",-37.5,42.5,1967,374616,0,21528,0,3915,0,17356,0,257
"iccat",-37.5,42.5,1968,69745,0,2508,0,539,0,1967,0,2
"iccat",-37.5,42.5,1969,21959,0,492,0,44,0,448,0,0
"iccat",-37.5,42.5,1970,95578,9.5,1729,4,182,5.5,1545,0,2
"iccat",-37.5,42.5,1971,50708,0,1389,0,314,0,1061,0,14
"iccat",-37.5,42.5,1973,9331,0,118,0,23,0,95,0,0
"iccat",-37.5,42.5,1974,214782,43,2659,2.1,58,40.9,2601,0,0
"iccat",-37.5,42.5,1975,4290,0,198,0,74,0,123,0,1
"iccat",-37.5,42.5,1976,168604,25.8,1835,0.7,23,23.6,1776,1.5,36
"iccat",-37.5,42.5,1977,1020778,208.3,13509,4.8,130,193.3,13098,10.2,281
"iccat",-37.5,42.5,1978,29268,2.5,179,0.1,4,2.4,175,0,0
"iccat",-37.5,42.5,1980,5670,0,104,0,45,0,59,0,0
"iccat",-37.5,42.5,1981,169411,31.7,2304,0.8,70,30.6,2220,0.3,14
"iccat",-37.5,42.5,1982,113830,16.2,1349,0.6,187,15.6,1156,0,6
"iccat",-37.5,42.5,1983,798848,226.4,16776,4.1,93,221.6,16671,0.7,12
"iccat",-37.5,42.5,1984,1575910,239.1,13957,10.2,272,228.1,13670,0.8,15
"iccat",-37.5,42.5,1985,273295,15.3,1348,0.3,119,15,1229,0,0
"iccat",-37.5,42.5,1986,125897,15,1032,0.1,61,13.6,945,1.3,26
"iccat",-37.5,42.5,1987,372458,37.2,3861,0,122,37.2,3728,0,11
"iccat",-37.5,42.5,1988,1058021,111.3,9514,0.7,1220,110.6,8230,0,64
"iccat",-37.5,42.5,1989,2012584,251.1,23250,2.3,2967,248.2,20106,0.6,177
"iccat",-37.5,42.5,1990,1404440,138.035,11518,1,2052,136.835,9141,0.2,325
"iccat",-37.5,42.5,1991,921004,2.989,9138,1.4,6240,1.589,1447,0,1451
"iccat",-37.5,42.5,1992,453519,2.9,3909,0.5,1947,2.4,1558,0,404
"iccat",-37.5,42.5,1993,1215813,164.216,12198,4.4,579,159.816,11570,0,49
"iccat",-37.5,42.5,1994,305171,33.475,2263,0.4,94,31.875,2149,1.2,20
"iccat",-37.5,42.5,1995,304669,127.667,304,0.194,30,127.473,30,0,244
"iccat",-37.5,42.5,1996,0,0.542,15,0.443,8,0.099,7,0,0
"iccat",-37.5,42.5,1997,15522,0,324,0,284,0,40,0,0
"iccat",-37.5,42.5,1998,61353,41.21,42,0,17,35.796,25,5.414,0
"iccat",-37.5,42.5,1999,1226828,394.19,489,8.185,316,379.377,173,6.628,0
"iccat",-37.5,42.5,2000,88144,16.564,237,0.426,45,15.634,192,0.504,0
"iccat",-37.5,42.5,2001,886628,131.245,2718,7.031,843,121.158,1657,3.056,218
"iccat",-37.5,42.5,2002,88576,5.357,36,0.265,3,5.092,33,0,0
"iccat",-37.5,42.5,2003,303304,45.828,118,0.93,1,43.454,117,1.444,0
"iccat",-37.5,42.5,2004,110166,0.953,356,0,13,0.953,332,0,11
"iccat",-37.5,42.5,2005,127103,9.169,212,0.17,20,5.35,188,3.649,4
"iccat",-37.5,42.5,2006,18525,4.791,33,0.136,0,4.401,33,0.254,0
"iccat",-37.5,42.5,2007,22505,0,42,0,0,0,42,0,0
"iccat",-37.5,42.5,2008,246906,0,922,0,25,0,897,0,0
"iccat",-37.5,42.5,2009,9610,0,36,0,0,0,36,0,0
"iccat",-37.5,42.5,2010,6430,0,21,0,11,0,10,0,0
"iccat",-37.5,42.5,2012,0,9.847,0,2.559,0,4.032,0,3.256,0
"iccat",-37.5,42.5,2015,0,0.001,0,0,0,0.001,0,0,0
"iccat",-37.5,42.5,2016,0,0.11515,0,0.11515,0,0,0,0,0
"iccat",-37.5,42.5,2017,0,0.31603,0,0.31603,0,0,0,0,0
"iccat",-37.5,42.5,2018,0,1.622312669,0,1.622312669,0,0,0,0,0
"iccat",-37.5,42.5,2020,0,0.547987713,0,0.547987713,0,0,0,0,0
"iccat",-37.5,42.5,2022,0,0.418211985,0,0.285773587,0,0.132438398,0,0,0
"iccat",-37.5,42.5,2023,0,0.187251199,0,0.165395448,0,0,0,0.021855751,0
"iccat",-37.5,42.5,2024,50782,1.574835543,0,1.490335546,0,0,0,0.084499997,0
"iccat",-32.5,42.5,1965,47779,0,916,0,619,0,297,0,0
"iccat",-32.5,42.5,1966,125895,0,9328,0,1839,0,7464,0,25
"iccat",-32.5,42.5,1967,28169,0,709,0,163,0,546,0,0
"iccat",-32.5,42.5,1968,773,0,4,0,2,0,2,0,0
"iccat",-32.5,42.5,1969,20470,6.5,376,1.5,37,5,339,0,0
"iccat",-32.5,42.5,1970,28048,5.4,237,2.8,63,2.6,174,0,0
"iccat",-32.5,42.5,1971,7320,0,344,0,94,0,250,0,0
"iccat",-32.5,42.5,1972,2827,0,23,0,1,0,22,0,0
"iccat",-32.5,42.5,1973,6350,0,57,0,15,0,36,0,6
"iccat",-32.5,42.5,1974,2880,0,3,0,0,0,3,0,0
"iccat",-32.5,42.5,1975,7748,0,76,0,19,0,57,0,0
"iccat",-32.5,42.5,1976,4015,0,13,0,2,0,11,0,0
"iccat",-32.5,42.5,1981,5830,0,28,0,1,0,26,0,1
"iccat",-32.5,42.5,1982,127200,20.6,2591,0.2,626,20.4,1964,0,1
"iccat",-32.5,42.5,1983,50562,12.7,925,0.3,5,12.4,920,0,0
"iccat",-32.5,42.5,1984,207524,27.9,1706,0.9,28,26.8,1675,0.2,3
"iccat",-32.5,42.5,1985,46508,1.2,93,0.1,5,1.1,88,0,0
"iccat",-32.5,42.5,1986,99288,12.2,752,0.5,9,11.7,743,0,0
"iccat",-32.5,42.5,1987,7560,0,87,0,51,0,36,0,0
"iccat",-32.5,42.5,1988,140410,0.44,1247,0.4,503,0.04,553,0,191
"iccat",-32.5,42.5,1989,111266,16.019,3102,0.3,303,15.519,2753,0.2,46
"iccat",-32.5,42.5,1990,2848,1.052,186,0.1,21,0.652,91,0.3,74
"iccat",-32.5,42.5,1991,20445,0.445,176,0.2,129,0.245,10,0,37
"iccat",-32.5,42.5,1992,149737,0,1217,0,758,0,404,0,55
"iccat",-32.5,42.5,1993,70304,0,503,0,99,0,392,0,12
"iccat",-32.5,42.5,1994,17206,0.1,196,0,15,0.1,102,0,79
"iccat",-32.5,42.5,1995,108834,1.2,1239,0.1,366,1.1,697,0,176
"iccat",-32.5,42.5,1996,0,0.042,3,0,0,0.042,3,0,0
"iccat",-32.5,42.5,1998,5376,0,16,0,5,0,11,0,0
"iccat",-32.5,42.5,1999,64857,15.134,1,0.336,1,14.474,0,0.324,0
"iccat",-32.5,42.5,2000,9439,0,14,0,1,0,13,0,0
"iccat",-32.5,42.5,2001,16678,0,97,0,8,0,89,0,0
"iccat",-32.5,42.5,2002,38642,15.237,0,0.225,0,15.012,0,0,0
"iccat",-32.5,42.5,2003,3070,0,1,0,0,0,1,0,0
"iccat",-32.5,42.5,2004,16739,0,4,0,0,0,4,0,0
"iccat",-32.5,42.5,2005,270280,0,264,0,1,0,263,0,0
"iccat",-32.5,42.5,2006,30003,0,45,0,0,0,45,0,0
"iccat",-32.5,42.5,2007,37382,0,255,0,0,0,255,0,0
"iccat",-32.5,42.5,2008,43851,0,163,0,3,0,160,0,0
"iccat",-32.5,42.5,2012,0,4.126,0,2.063,0,1.794,0,0.269,0
"iccat",-32.5,42.5,2013,0,3.088,0,2.941,0,0.147,0,0,0
"iccat",-32.5,42.5,2014,0,0.259,0,0.259,0,0,0,0,0
"iccat",-32.5,42.5,2015,0,0.673,0,0.523,0,0.15,0,0,0
"iccat",-32.5,42.5,2016,0,4.35478,0,4.25714,0,0.09764,0,0,0
"iccat",-32.5,42.5,2017,0,3.15573,0,1.37049,0,1.78524,0,0,0
"iccat",-32.5,42.5,2018,0,1.871062691,0,1.871062691,0,0,0,0,0
"iccat",-32.5,42.5,2019,0,1.077733366,0,1.077733366,0,0,0,0,0
"iccat",-32.5,42.5,2020,0,0.67789999,0,0.67789999,0,0,0,0,0
"iccat",-32.5,42.5,2022,0,0.003536164,0,0,0,0.003536164,0,0,0
"iccat",-32.5,42.5,2023,0,0.342542829,0,0.342542829,0,0,0,0,0
"iccat",-32.5,42.5,2024,58454,0.661044889,0,0.636044889,0,0.025,0,0,0
"iccat",-27.5,42.5,1965,8448,0,210,0,208,0,2,0,0
"iccat",-27.5,42.5,1966,3388,0,26,0,8,0,18,0,0
"iccat",-27.5,42.5,1967,10237,0,201,0,33,0,168,0,0
"iccat",-27.5,42.5,1970,11445,0,125,0,18,0,107,0,0
"iccat",-27.5,42.5,1972,5904,0,39,0,2,0,37,0,0
"iccat",-27.5,42.5,1973,3096,0,9,0,0,0,9,0,0
"iccat",-27.5,42.5,1975,7946,0,50,0,24,0,26,0,0
"iccat",-27.5,42.5,1976,2000,0,13,0,5,0,8,0,0
"iccat",-27.5,42.5,1978,49141,0,337,0,333,0,4,0,0
"iccat",-27.5,42.5,1981,13050,0,16,0,8,0,8,0,0
"iccat",-27.5,42.5,1982,32604,0,476,0,359,0,117,0,0
"iccat",-27.5,42.5,1984,68590,1,520,0.1,192,0.9,328,0,0
"iccat",-27.5,42.5,1985,77653,5,475,0.4,166,4.6,300,0,9
"iccat",-27.5,42.5,1986,85104,9.1,454,0,0,9.1,454,0,0
"iccat",-27.5,42.5,1987,20160,0,266,0,186,0,73,0,7
"iccat",-27.5,42.5,1988,0,0.2,4,0.2,4,0,0,0,0
"iccat",-27.5,42.5,1989,5331,0.4,29,0.4,17,0,12,0,0
"iccat",-27.5,42.5,1991,16140,0.044,36,0,15,0.044,21,0,0
"iccat",-27.5,42.5,1992,82298,0,325,0,122,0,98,0,105
"iccat",-27.5,42.5,1993,23260,0.047,56,0.047,16,0,40,0,0
"iccat",-27.5,42.5,1994,17994,0,114,0,37,0,50,0,27
"iccat",-27.5,42.5,1995,47086,0,453,0,275,0,172,0,6
"iccat",-27.5,42.5,2004,22180,0,4,0,0,0,4,0,0
"iccat",-27.5,42.5,2005,90423,0,298,0,0,0,298,0,0
"iccat",-27.5,42.5,2006,131464,0,574,0,0,0,574,0,0
"iccat",-27.5,42.5,2007,123508,0,230,0,0,0,230,0,0
"iccat",-27.5,42.5,2012,0,14.78,0,8.503,0,1.814,0,4.463,0
"iccat",-27.5,42.5,2013,0,8.098,0,4.343,0,1.878,0,1.877,0
"iccat",-27.5,42.5,2014,0,10.958,0,10.312,0,0.646,0,0,0
"iccat",-27.5,42.5,2015,0,20.35,0,19.776,0,0.574,0,0,0
"iccat",-27.5,42.5,2016,0,7.90976,0,7.6172,0,0.29256,0,0,0
"iccat",-27.5,42.5,2017,0,29.22036,0,23.17031,0,6.05005,0,0,0
"iccat",-27.5,42.5,2018,0,4.374039583,0,4.32490749,0,0.049132093,0,0,0
"iccat",-27.5,42.5,2019,0,2.344495238,0,2.135579001,0,0.208916237,0,0,0
"iccat",-27.5,42.5,2020,0,0.243799991,0,0.243799991,0,0,0,0,0
"iccat",-27.5,42.5,2021,0,0.245516291,0,0.245516291,0,0,0,0,0
"iccat",-27.5,42.5,2022,0,0.112125357,0,0.109199996,0,0.002925361,0,0,0
"iccat",-27.5,42.5,2023,2822,6.79441068,0,6.369,0,0,0,0.42541068,0
"iccat",-27.5,42.5,2024,91352,1.651999997,0,1.608999997,0,0.043,0,0,0
"iccat",-22.5,42.5,1965,3840,0,2,0,2,0,0,0,0
"iccat",-22.5,42.5,1967,2759,0,47,0,11,0,36,0,0
"iccat",-22.5,42.5,1975,212800,65.6,0,28.3,0,35,0,2.3,0
"iccat",-22.5,42.5,1976,6000,0,31,0,10,0,21,0,0
"iccat",-22.5,42.5,1978,83570,0,156,0,156,0,0,0,0
"iccat",-22.5,42.5,1979,48410,0,264,0,244,0,20,0,0
"iccat",-22.5,42.5,1980,2497,0,3,0,1,0,0,0,2
"iccat",-22.5,42.5,1981,6444,0,62,0,21,0,41,0,0
"iccat",-22.5,42.5,1982,33231,0,116,0,116,0,0,0,0
"iccat",-22.5,42.5,1984,63920,7.4,512,0,113,7.4,399,0,0
"iccat",-22.5,42.5,1985,34674,0,141,0,121,0,20,0,0
"iccat",-22.5,42.5,1986,255312,45.6,2951,0.2,4,45.4,2947,0,0
"iccat",-22.5,42.5,1988,0,1.4,64,1,20,0.4,44,0,0
"iccat",-22.5,42.5,1989,0,0.7,10,0.5,5,0.2,5,0,0
"iccat",-22.5,42.5,1990,0,0.134,4,0,0,0.134,4,0,0
"iccat",-22.5,42.5,1991,0,0.3,9,0.3,7,0,2,0,0
"iccat",-22.5,42.5,1992,0,0.216,3,0,0,0.216,3,0,0
"iccat",-22.5,42.5,1993,0,0.148,4,0.1,1,0.048,3,0,0
"iccat",-22.5,42.5,1994,16699,3.1,526,1.4,114,1.7,411,0,1
"iccat",-22.5,42.5,1995,85914,0.22,580,0.145,277,0.075,204,0,99
"iccat",-22.5,42.5,1996,0,0.457,16,0.143,3,0.314,13,0,0
"iccat",-22.5,42.5,2005,17310,0,18,0,0,0,18,0,0
"iccat",-22.5,42.5,2006,155972,15.07507,13,0.75607,0,14.319,13,0,0
"iccat",-22.5,42.5,2007,422772,14.813,15,4.696,0,8.558,15,1.559,0
"iccat",-22.5,42.5,2008,3007,0,1,0,0,0,1,0,0
"iccat",-22.5,42.5,2012,0,10.798,0,2.49,0,2.457,0,5.851,0
"iccat",-22.5,42.5,2013,0,16.228,0,0.955,0,8.85,0,6.423,0
"iccat",-22.5,42.5,2014,0,4.688,0,2.573,0,2.115,0,0,0
"iccat",-22.5,42.5,2015,165,23.4727,0,6.841,0,16.6317,0,0,0
"iccat",-22.5,42.5,2016,0,5.87933,0,5.40306,0,0.47627,0,0,0
"iccat",-22.5,42.5,2017,0,21.97318,0,18.68258,0,3.2906,0,0,0
"iccat",-22.5,42.5,2018,0,11.5470325666758,0,11.4264125606758,0,0.120620006,0,0,0
"iccat",-22.5,42.5,2019,0,16.827213707,0,16.753224155,0,0.073989552,0,0,0
"iccat",-22.5,42.5,2020,0,0.409748038,0,0.376361334,0,0.033386704,0,0,0
